abstract,lead_paragraph,headline,keywords,pub_date,document_type,section_name
"The proposal, which calls for indefinite Israeli military control and buffer zones in the territory, rankled Arab nations and was rejected by Palestinians.","Prime Minister Benjamin Netanyahu of Israel released on Friday his most detailed proposal yet for a postwar Gaza, pledging to retain indefinite military control over the enclave, while ceding the administration of civilian life to Gazans without links to Hamas.","{'main': 'Netanyahu Issues First Plan for Postwar Gaza', 'kicker': None, 'content_kicker': None, 'print_headline': 'Netanyahu Posts Outline For Life In Postwar Gaza', 'name': None, 'seo': None, 'sub': None}","['Israel-Gaza War (2023- )', 'Israel', 'Netanyahu, Benjamin', 'Defense and Military Forces', 'Gaza Strip', 'West Bank', 'Palestinians', 'Hamas', 'Palestinian Authority', 'International Relations', 'United Nations Relief and Works Agency', 'Egypt', 'United States International Relations', 'Peace Process']",2024-02-24T00:00:16+0000,article,World
"In a letter, Joseph Ladapo said parents at an elementary school with confirmed measles cases can decide whether their children should attend school.","As a cluster of measles cases grew in an elementary school in southern Florida, the state’s surgeon general sent a letter to parents that contradicted widespread medical guidance about how to keep the disease from spreading.","{'main': 'Amid Florida’s Measles Outbreak, Surgeon General Goes Against Medical Guidance', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Vaccination and Immunization', 'Children and Childhood', 'Measles', 'Disease Rates', 'Quarantines', 'Florida', 'Ladapo, Joseph A']",2024-02-24T00:09:19+0000,article,Well
"His financial misdeeds may have led to conviction, but his extravagant sartorial tastes proved little help to the former N.R.A. chief’s case.","You’d think Wayne LaPierre would have read the playbook. After decades in the spotlight, the former chief executive of the National Rifle Association could have been expected to know that, for public figures, conspicuous consumption is always a bad look.","{'main': 'Wayne LaPierre: Dapper as Charged', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['LaPierre, Wayne', 'National Rifle Assn', 'Ethics and Official Misconduct', 'Fashion and Apparel', 'Suits (Apparel)', 'Frauds and Swindling']",2024-02-24T00:15:03+0000,article,Style
Evidence showed that the National Rifle Association’s leader lived well on donated money as he fought regulations on firearms.,"The case brought by New York’s attorney general, Letitia James, against the National Rifle Association aimed to show how it used donations from gun owners across the country to pay for luxuries and exotic travel for its executives.","{'main': 'Guns and Goodies: How LaPierre Spent the N.R.A.’s Money', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['LaPierre, Wayne', 'National Rifle Assn', 'Gun Control', 'Executive Compensation']",2024-02-24T01:32:00+0000,article,New York
Cast an admiring eye on this scintillating themeless by Rebecca Goldstein and Rafael Musa.,"SATURDAY PUZZLE — Where to begin? I can’t be the only one who thought this after scanning this grid’s clues. I didn’t recognize a single factoid quickly, despite the specificity of most of the trivia questions; my mind didn’t click on any of the wordplay, either. Cue the cold sweat, which usually, and thankfully so, wakes up a few backup brain cells. In this case, they had a couple of ideas and good guesses, and then I slowly got rolling.","{'main': 'Love Scene?', 'kicker': 'Wordplay, The CROSSWORD COLUMN', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Crossword Puzzles', 'Goldstein, Rebecca (Crossword Constructor)', 'Musa, Rafael (Crossword Constructor)']",2024-02-24T03:00:06+0000,article,Crosswords & Games
"Let loose by an act of vandalism, the Eurasian eagle-owl died after apparently striking an Upper West Side building, according to the zoo.","Flaco, the Eurasian eagle-owl whose escape from the Central Park Zoo and subsequent life on the loose in Manhattan captured the public’s attention, died Friday night after apparently striking a building on the Upper West Side, officials said.","{'main': 'Flaco, Escaped Central Park Zoo Owl and Defier of Doubts, Is Dead', 'kicker': None, 'content_kicker': None, 'print_headline': 'Flaco, Owl Who Delighted City After Escaping From Zoo, Dies', 'name': None, 'seo': None, 'sub': None}","['Owls', 'Zoos', 'Central Park Zoo', 'Wildlife Conservation Society', 'Central Park (Manhattan, NY)']",2024-02-24T03:50:33+0000,article,New York
"Quotation of the Day for Saturday, February 24, 2024.","“I’m not just an Ivy League kid who is smart in the classroom. I’m smart on the field, too.”","{'main': 'Quotation of the Day: Yale Tackle Isn’t the Best in the Draft, but Might Be the Most ‘Interesting’', 'kicker': None, 'content_kicker': None, 'print_headline': 'Quote of the Day', 'name': None, 'seo': None, 'sub': None}",[],2024-02-24T05:00:00+0000,article,Corrections
"Corrections that appeared in print on Saturday, Feb. 24, 2024.","A headline with an article on Friday about Senator Chuck Schumer’s visit to Ukraine misidentified the city that Mr. Schumer visited. He visited Lviv, not Kyiv.","{'main': 'Corrections: Feb. 24, 2024', 'kicker': None, 'content_kicker': None, 'print_headline': 'Corrections', 'name': None, 'seo': None, 'sub': None}",[],2024-02-24T05:00:01+0000,article,Corrections
Nikki Haley trails Donald J. Trump by wide margins in her home state. Here are the things worth watching.,"South Carolina voters head to the polls on Saturday to cast ballots in a Republican presidential primary that could well determine the political fate of the state’s former governor, Nikki Haley, in her long-shot bid to derail former President Donald J. Trump’s march to the Republican nomination.","{'main': 'What to Watch in the South Carolina G.O.P. Primary', 'kicker': None, 'content_kicker': None, 'print_headline': 'What to Watch as South Carolina’s Republicans Cast Their Primary Ballots', 'name': None, 'seo': None, 'sub': None}","['Presidential Election of 2024', 'United States Politics and Government', 'Primaries and Caucuses', 'Polls and Public Opinion', 'Republican Party', 'Haley, Nikki R', 'Trump, Donald J', 'South Carolina']",2024-02-24T05:01:14+0000,article,U.S.
The costs of two years of war in Ukraine have been enormous. But many Russians are feeling optimistic.,The costs of two years of war in Ukraine have been enormous. But many Russians are feeling optimistic.,"{'main': 'Russia’s Brutal War Calculus', 'kicker': None, 'content_kicker': None, 'print_headline': 'Russia’s Balance Sheet  After Two Years of War', 'name': None, 'seo': None, 'sub': None}","['Russia', 'Putin, Vladimir V', 'Ukraine']",2024-02-24T05:05:01+0000,multimedia,World
"In a speech to the Black Conservative Federation, former President Donald J. Trump made express overtures to Black voters, whom he and his campaign are eager to win over.","Former President Donald J. Trump, in a speech to a Black conservative group on Friday night, said he believed that the four criminal cases he is facing have earned him support from Black voters because they saw the historic unfairness of the justice system reflected in his legal woes.","{'main': 'Trump Says Indictments, and His Mug Shot, Are Helping Him With Black Voters', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Trump, Donald J', 'Mug Shots', 'Black People', 'Blacks', 'Discrimination', 'Conservatism (US Politics)', 'Republican Party', 'Presidential Election of 2024', 'South Carolina', 'United States Politics and Government', 'Polls and Public Opinion']",2024-02-24T07:02:24+0000,article,U.S.
"Surplus weed produced in states like Oklahoma is increasingly ending up in New York, fueling its illicit market and complicating the state’s efforts to expand legal cannabis sales.","In the dead of night last April, state drug agents in Oklahoma intercepted an 18-wheeler rumbling east toward the Arkansas border smuggling 7,000 pounds of marijuana hidden in security camera boxes.","{'main': 'Grown in Oklahoma, Smoked in New York: Illicit Marijuana’s Legal Roots', 'kicker': None, 'content_kicker': None, 'print_headline': 'Grown in Oklahoma, Smoked in New York', 'name': None, 'seo': None, 'sub': None}","['Marijuana', 'Black Markets', 'States (US)', 'Drug Abuse and Traffic', 'Smuggling', 'Supply Chain', 'Medical Marijuana', 'Oklahoma', 'New York State', 'New York City']",2024-02-24T08:00:10+0000,article,New York
