abstract,lead_paragraph,headline,keywords,pub_date,document_type,section_name
"American children are more likely to live in poverty, go hungry and die young than in most of our peer countries. We can fix this.","Individually, we adore and pamper our children. We shuttle them from soccer practice to music lessons and then organize their play dates with meticulous fanaticism.","{'main': 'We Americans Neglect Our Children', 'kicker': 'Nicholas Kristof', 'content_kicker': None, 'print_headline': 'We Americans Neglect Our Children', 'name': None, 'seo': None, 'sub': None}","['United States', 'Children and Childhood', 'Child Tax Credits and Stipends', 'Education (K-12)', 'Foster Care', 'Child Care', 'Food Insecurity', 'Child Abuse and Neglect', 'Common Sense Media']",2024-02-08T00:00:11+0000,article,Opinion
"Scientists said the decline appeared to be driven by hot, dry conditions in the United States and Canada that reduced food supply.","The number of monarch butterflies at their overwintering areas in Mexico dropped precipitously this year to the second-lowest level on record, according to an annual survey.","{'main': 'Monarch Butterfly Numbers Are Down Sharply at Wintering Areas in Mexico', 'kicker': None, 'content_kicker': None, 'print_headline': 'Fewer Monarch Butterflies  At Mexico Wintering Areas', 'name': None, 'seo': None, 'sub': None}","['Butterflies and Moths', 'Biodiversity', 'Global Warming', 'Greenhouse Gas Emissions']",2024-02-08T00:24:27+0000,article,Climate
The Israeli prime minister said that the proposed deal would leave Israel vulnerable to attack and that its forces were preparing to expand their operations.,"Prime Minister Benjamin Netanyahu of Israel, dashing hopes that a cease-fire in the Gaza Strip might be close, on Wednesday spurned a proposal from Hamas and said that Israel had directed its forces to prepare to operate in a Gazan city that has become a refuge for more than one million Palestinians.","{'main': 'Netanyahu Spurns Hamas Offer for Gaza Cease-Fire', 'kicker': None, 'content_kicker': None, 'print_headline': 'Netanyahu Snubs Hamas Proposal For a Cease-Fire', 'name': None, 'seo': None, 'sub': None}","['Israel-Gaza War (2023- )', 'Israel', 'Netanyahu, Benjamin', 'Defense and Military Forces', 'Kidnapping and Hostages', 'Hamas', 'Terrorism', 'Gaza Strip', 'Palestinians', 'Civilian Casualties', 'Peace Process', 'International Relations', 'United States International Relations']",2024-02-08T00:26:03+0000,article,World
A divide bodes ill for Democrats and perhaps even for Palestinians.,"“There’s no alliance more historic, nor more important, than the alliance between Black Americans and Jewish Americans.”","{'main': 'The Political Perils of a Black-Jewish Rift Over the War in Gaza', 'kicker': 'Charles M. Blow', 'content_kicker': None, 'print_headline': 'The Perils of a Black-Jewish Rift Over the War in Gaza', 'name': None, 'seo': None, 'sub': None}","['Israel-Gaza War (2023- )', 'Palestinians', 'Black People', 'Blacks', 'Jews and Judaism', 'Civilian Casualties', 'Democratic Party', 'Trump, Donald J', 'Biden, Joseph R Jr', 'Israel', 'Gaza Strip']",2024-02-08T01:00:08+0000,article,Opinion
"Without it, Kyiv could hold out for part of the year, one expert said, but would then begin losing the war.","In the two years since Russia launched its full-scale invasion, Ukraine has had its back to the wall many times, in many forms: fighting with Molotov cocktails and guns handed out to the population, coping with blackouts and fleeing refugees. But there was always the prospect of more American aid on the horizon.","{'main': 'Ukraine Worries About Losing Its Biggest Weapon: U.S. Military Aid', 'kicker': None, 'content_kicker': None, 'print_headline': 'Ukraine Ponders the Loss of Its Biggest Weapon: U.S. Military Aid', 'name': None, 'seo': None, 'sub': None}","['Russian Invasion of Ukraine (2022)', 'Ukraine', 'Foreign Aid', 'Arms Trade', 'Defense and Military Forces', 'United States International Relations', 'United States Politics and Government', 'Republican Party', 'Senate', 'Zelensky, Volodymyr', 'European Union', 'Russia']",2024-02-08T01:03:15+0000,article,World
"Cameron Ortis was convicted of passing state secrets to men under police investigation, but his motives remain unknown. He said it was all part of an international mission he could not disclose.",A former civilian director of an elite intelligence unit in the Royal Canadian Mounted Police was sentenced to 14 years in prison on Wednesday after his conviction last year of giving confidential operational information to four men who were targets of police investigations.,"{'main': 'Canadian Ex-Intelligence Official Is Sentenced to 14 Years Over State Secrets', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Ortis, Cameron', 'Royal Canadian Mounted Police', 'Classified Information and State Secrets', 'Espionage and Intelligence Services', 'Decisions and Verdicts', 'Police', 'Canada']",2024-02-08T01:17:01+0000,article,World
"The authorities said at least six people were unaccounted for at the charred home in suburban Philadelphia, and warned that the investigation could be long and grisly.","An excavator dug through smoldering rubble on Thursday in the Philadelphia suburbs, where officials feared that a family of six might be dead in the wreckage of a house that burned down after two police officers were shot.","{'main': 'Many Questions at Burned House Where 2 Police Officers Were Shot', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Attacks on Police', 'Fires and Firefighters', 'Pennsylvania']",2024-02-08T02:12:03+0000,article,U.S.
"In drawing rooms and ballrooms of the elite in Manhattan, any enthusiasm for a second Biden term seemed to be mingled with fear about the thought of a second one for Donald J. Trump.","There is one thing a president can do when Congress is an ungovernable mess, polling numbers are blinking red and crises abroad show no signs of resolving themselves. And that thing is: get out of town.","{'main': 'In New York, Biden Courts Big-Money Donors and Attacks a ‘Dangerous’ Trump', 'kicker': 'White House Memo', 'content_kicker': None, 'print_headline': 'Biden Courts Major Donors, Casting Trump as a Threat', 'name': None, 'seo': None, 'sub': None}","['Presidential Election of 2024', 'Demonstrations, Protests and Riots', 'Israel-Gaza War (2023- )', 'Democratic Party', 'Biden, Joseph R Jr', 'Trump, Donald J', 'New York City', 'Israel', 'Gaza Strip']",2024-02-08T02:29:38+0000,article,U.S.
"Attorney General Merrick B. Garland has also received a copy while the White House reviews it for claims of executive privilege, indicating a public release is nearly at hand.","The final report of Robert K. Hur, the special counsel investigating President Biden’s handling of classified documents retained from his vice presidency, has been sent to the White House and to Attorney General Merrick B. Garland, two of the final steps before its public release, officials said on Wednesday.","{'main': 'Special Counsel Investigating Biden Has Sent Final Report to White House', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['United States Politics and Government', 'Classified Information and State Secrets', 'Special Prosecutors (Independent Counsel)', 'Executive Privilege, Doctrine of', 'Garland, Merrick B', 'Hur, Robert Kyoung', 'Biden, Joseph R Jr']",2024-02-08T02:35:53+0000,article,U.S.
Analysts say Pakistan’s powerful military has never intervened so openly on behalf of its preferred candidate.,"Pakistan went to the polls on Thursday for an election that analysts say will be among the least credible in the country’s 76-year history, one that comes at a particularly turbulent moment for the nation.","{'main': 'What to Know About Pakistan’s Election', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Politics and Government', 'Legislatures and Parliaments', 'Bhutto, Benazir', 'Khan, Imran', 'Sharif, Nawaz', 'Zardari, Bilawal Bhutto', 'Pakistan', 'Elections']",2024-02-08T02:41:12+0000,article,World
