abstract,lead_paragraph,headline,keywords,pub_date,document_type,section_name
Periods of backlash take shape after surges of Black progress. We have entered another such period.,"I am fascinated, and alarmed, by the swiftness with which periods of backlash take shape after surges of Black progress, and I believe that we have entered another such period.","{'main': 'The Dawn of a New Era of Oppression', 'kicker': 'Charles M. Blow', 'content_kicker': None, 'print_headline': 'The Dawn of a New Era of Oppression', 'name': None, 'seo': None, 'sub': None}","['Hate Crimes', 'Black People', 'Blacks', 'Discrimination', 'Civil Rights Movement (1954-68)', 'Reconstruction Era', 'Segregation and Desegregation', 'Nixon, Richard Milhous']",2024-02-01T00:00:08+0000,article,Opinion
The sentencing judge called Ralph Joseph Celentano III’s attack on the police officer amid the Capitol riot a “truly cowardly and despicable thing to do.”,"A Queens man who tackled a police officer and pushed him over a ledge during the riot at the U.S. Capitol on Jan. 6, 2021, was sentenced this week to six and a half years in prison, court records show.","{'main': 'Man Who Pushed Officer Over Ledge on Jan. 6 Is Sentenced to Six Years', 'kicker': None, 'content_kicker': None, 'print_headline': 'Queens Man Who Tackled Jan. 6 Officer Gets 6 Years', 'name': None, 'seo': None, 'sub': None}","['Storming of the US Capitol (Jan, 2021)', 'Celentano, Ralph Joseph, III', 'Justice Department', 'Broad Channel (Queens, NY)', 'Washington (DC)']",2024-02-01T00:02:20+0000,article,New York
Don’t be an election spoiler.,"Think I have something good to report, people. No, it’s not about how to get your kids Taylor Swift tickets in Tokyo.","{'main': 'Running for President Is Not a Hobby', 'kicker': 'Gail Collins', 'content_kicker': None, 'print_headline': 'Running for President Is Not a Hobby', 'name': None, 'seo': None, 'sub': None}","['Presidential Election of 2024', 'Third-Party Politics (US)', 'Phillips, Dean B', 'Biden, Joseph R Jr', 'United States Politics and Government']",2024-02-01T00:03:34+0000,article,Opinion
"The judge, after expressing regret that he was limited by constitutional precedent, urged President Biden to rethink U.S. policy on Israel’s military siege in the Gaza Strip.","A federal judge on Wednesday dismissed a lawsuit by Palestinian Americans who sought to force the White House to withdraw support for Israel’s bombardment of Gaza, as was widely expected based on constitutional precedent that only the political branches of U.S. government could determine foreign policy.","{'main': 'A federal judge dismisses a suit to block U.S. support of Israel — but urges Biden to re-examine his approach.', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Gaza Strip', 'Israel', 'Austin, Lloyd J III', 'Biden, Joseph R Jr', 'Blinken, Antony J', 'Center for Constitutional Rights', 'International Court of Justice (UN)', 'Palestinians', 'Israel-Gaza War (2023- )', 'United States Politics and Government', 'Palestinian-Americans']",2024-02-01T00:53:17+0000,article,World
"The total, which does not indicate how much she has raised since losing to Donald Trump in Iowa and New Hampshire, helps show how she outlasted Ron DeSantis and other Republicans.","Nikki Haley, the last candidate standing between former President Donald J. Trump and the Republican nomination, raised $24 million in the last three months of 2023 and entered this year with $14.6 million in her campaign account, a hefty sum that has all but ensured she will have the money to press on with her insurgent bid for the White House.","{'main': 'Haley Entered 2024 With $14.6 Million, Fueling Her Enduring Bid', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Haley, Nikki R', 'Campaign Finance', 'Presidential Election of 2024', 'Primaries and Caucuses', 'Republican Party', 'Federal Election Commission', 'United States Politics and Government']",2024-02-01T02:53:26+0000,article,U.S.
Simeon Seigel takes us on a white-knuckle roller coaster ride.,Jump to: Today’s Theme | Tricky Clues,"{'main': 'Peak of Revelation', 'kicker': 'wordplay, the crossword column', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Crossword Puzzles', 'Games']",2024-02-01T03:00:07+0000,article,Crosswords & Games
Your favorite chili (or tomato soup or baked potato soup) deserves sopa paraguaya.,"Happy February! It’s a great month for cooking: Lunar New Year, the Super Bowl, Valentine’s Day and Mardi Gras are on deck, and we have recipes for all of them. It’s also a good time to get creative with the soup and stew recipes we fell in love with in January, playing with what goes into them and what we’re serving alongside. Might we suggest sopa paraguaya, a cheesy cornbread recipe from Nancy Ojeda adapted by Christina Morales? It’s delightfully rich: Blended corn, canned or fresh, is mixed with lots of eggs and cornmeal to make a cornbread that’s creamy in the center and crisp at the edges. Serve with baked potato soup, turkey chili or on its own, devoured standing in the kitchen while it’s still warm.","{'main': 'A Lush, Cheesy Cornbread for All Your Soups and Stews', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Cooking and Cookbooks', 'Content Type: Service']",2024-02-01T05:00:02+0000,article,Food
"In addition to its aerial bombardment, Israeli ground forces have carried out a wave of large-scale detonations, destroying residential homes, schools and mosques across the strip.","In addition to its aerial bombardment, Israeli ground forces have carried out a wave of large-scale detonations, destroying residential homes, schools and mosques across the strip.","{'main': 'Israel’s Controlled Demolitions Are Razing Neighborhoods in Gaza', 'kicker': None, 'content_kicker': None, 'print_headline': 'Israel’s Demolitions Are Razing Gaza’s Neighborhoods', 'name': None, 'seo': None, 'sub': None}","['Israel', 'Hamas', 'Gaza Strip', 'Israel-Gaza War (2023- )']",2024-02-01T05:01:01+0000,multimedia,World
A scandal involving the president’s spouse has become a major issue for his party ahead of a crucial parliamentary election.,"The president was grappling with a slowing economy, a deadly crowd crush and nuclear threats from a belligerent neighbor. Then came a much more personal scandal: spy cam footage that showed his wife accepting a $2,200 Dior pouch as a gift.","{'main': 'The First Lady and the Dior Pouch: A Political Crisis Grips South Korea', 'kicker': None, 'content_kicker': None, 'print_headline': 'A First Lady and a Dior Pouch Gall South Korea', 'name': None, 'seo': None, 'sub': None}","['Politics and Government', 'Gifts to Public Officials', 'Bribery and Kickbacks', 'Kim Keon Hee (1972- )', 'Yoon Suk-yeol', 'South Korea']",2024-02-01T05:01:13+0000,article,World
"European leaders authorized the long-term financing after Hungary’s prime minister, Viktor Orban, dropped his opposition.","Opposition from Prime Minister Viktor Orban of Hungary had been the primary obstacle to a deal to create a 50-billion-euro fund to support Ukraine in its protracted war against Russia. But that all changed on Thursday when Mr. Orban, the closest ally in the European Union of the Russian president, Vladimir V. Putin, reversed his position.","{'main': 'The E.U.’s $54 Billion Deal to Fund Ukraine, Explained', 'kicker': None, 'content_kicker': None, 'print_headline': 'About the E.U.’s $54 Billion Deal to Support Ukraine', 'name': None, 'seo': None, 'sub': None}","['European Union', 'Orban, Viktor', 'Ukraine', 'Russian Invasion of Ukraine (2022)', 'International Relations', 'Assets, Frozen', 'Budgets and Budgeting', 'European Commission', 'Hungary', 'Politics and Government']",2024-02-01T05:01:13+0000,article,World
