abstract,lead_paragraph,headline,keywords,pub_date,document_type,section_name
Too many people have settled into a hagiographic view of the former president.,Americans rehabilitate ex-presidents all the time.,"{'main': 'The Trauma of the Trump Years Is Being Rewritten', 'kicker': 'Charles M. Blow', 'content_kicker': None, 'print_headline': 'The Trauma of the Trump Years Is Being Rewritten', 'name': None, 'seo': None, 'sub': None}","['Trump, Donald J', 'Presidential Election of 2024', 'Presidential Election of 2020', 'Storming of the US Capitol (Jan, 2021)', 'Family Separation Policy (US Immigration)', 'Republican Party', 'Polls and Public Opinion']",2024-02-15T00:00:11+0000,article,Opinion
A Tulsa program for women with substance use disorder who’ve committed crimes has a good success rate and suggests what works.,"Twenty women with felony records and a history of drug use are standing on the stage in a crowded auditorium in Tulsa, and the audience is rising in a standing ovation. The women are teary as they see the cops who arrested them, applauding wildly. It’s the happiest of graduations, and through the raucous cheering one glimpses a better way of dealing with drug and alcohol abuse.","{'main': 'The Addiction Recovery Story We Don’t Hear Enough', 'kicker': 'Nicholas Kristof', 'content_kicker': None, 'print_headline': 'An Uplifting Story Of Beating Addiction We Don’t Hear Enough ', 'name': None, 'seo': None, 'sub': None}","['Women and Girls', 'Drug Abuse and Traffic', 'Alcohol Abuse', 'Addiction (Psychology)', 'Therapy and Rehabilitation', 'Ex-Convicts', 'Mental Health and Disorders', 'Labor and Jobs', ""Women in Recovery (Family & Children's Services) (Nonprofit)"", 'Kaiser, George, Family Foundation', 'Tulsa (Okla)', 'Oklahoma']",2024-02-15T00:00:20+0000,article,Opinion
"Israeli forces have been expanding their operations in the southern Gaza city of Khan Younis for weeks, and on Wednesday called for civilians at a hospital there to leave for “safer spaces.”","Hundreds of displaced Palestinians fled one of the Gaza Strip’s last functioning hospitals on Wednesday, after the Israeli military ordered them to leave and threatened further action to stop what it said was Hamas activity there.","{'main': 'Hundreds Flee One of Gaza’s Last Working Hospitals, Fearing Israeli Attack', 'kicker': None, 'content_kicker': None, 'print_headline': 'Hundreds Vacate Hospital in Fear Of Israeli Attack', 'name': None, 'seo': None, 'sub': None}","['Israel-Gaza War (2023- )', 'Israel', 'Defense and Military Forces', 'Hospitals', 'Khan Younis (Gaza Strip)', 'Palestinians', 'Civilian Casualties', 'Refugees and Displaced Persons', 'Hamas', 'Gaza Strip', 'Terrorism']",2024-02-15T00:00:43+0000,article,World
The agency has circulated a money-saving proposal after Republicans in Congress blocked a bill that would have provided billions in funding.,"U.S. Immigration and Customs Enforcement is considering a plan to reduce its detention capacity significantly after Republicans in Congress blocked a bill that would have provided the agency with more than $7 billion, officials said Wednesday.","{'main': 'ICE Considers Slashing Detention Capacity Because of Budget Shortfall', 'kicker': None, 'content_kicker': None, 'print_headline': 'ICE Considers Cutting Migrant Detention Capacity After G.O.P. Blocks Funding Bill', 'name': None, 'seo': None, 'sub': None}","['United States Politics and Government', 'Illegal Immigration', 'Law and Legislation', 'Immigration Detention', 'Federal Budget (US)', 'Impeachment', 'Republican Party', 'Immigration and Customs Enforcement (US)', 'Homeland Security Department', 'House of Representatives', 'Mayorkas, Alejandro']",2024-02-15T00:39:57+0000,article,U.S.
"Patrick Mahomes said he was “praying for Kansas City,” and Travis Kelce said he was “heartbroken.”","After several people were shot during a celebration for Kansas City’s latest Super Bowl title, quarterback Patrick Mahomes wrote on social media that he was “praying for Kansas City,” while other players shared similar messages of support to the community that had gathered downtown to honor the Chiefs at a victory parade and rally.","{'main': 'Kansas City Players Post Messages of Support on Social Media', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Kansas City, Mo, Shooting (Feb 14, 2024)', 'Kansas City Chiefs', 'Parades', 'Football', 'Super Bowl', 'Kansas City (Mo)', 'Social Media']",2024-02-15T00:48:05+0000,article,U.S.
"A SpaceX rocket lifted the spacecraft, which was built by Intuitive Machines of Houston to carry cargo for NASA and other customers to the lunar surface.","Another month, another try at the moon.","{'main': 'Odysseus, a Private Lunar Lander, Launches Toward the Moon', 'kicker': None, 'content_kicker': None, 'print_headline': 'Odysseus Lunar Lander Is Heading to the Moon, And NASA Is Optimistic', 'name': None, 'seo': None, 'sub': None}","['Moon', 'Intuitive Machines LLC', 'Private Spaceflight', 'Space Exploration Technologies Corp', 'Space and Astronomy', 'Rocket Science and Propulsion', 'National Aeronautics and Space Administration']",2024-02-15T00:53:06+0000,article,Science
"Representative Mark Green, the chairman of the Homeland Security Committee, announced he would retire from Congress, adding to the number of powerful G.O.P. chairmen who will not return.","Representative Mark Green, the chairman of the Homeland Security Committee, announced on Wednesday that he would not run for re-election, just a day after the Tennessee Republican oversaw the impeachment of Alejandro N. Mayorkas, the homeland security secretary.","{'main': 'Republican Who Oversaw Mayorkas Impeachment Will Not Seek Re-election', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['United States Politics and Government', 'Homeland Security Department', 'House Committee on Homeland Security', 'House Freedom Caucus', 'House of Representatives', 'Republican Party', 'Green, Mark E (1964- )', 'Mayorkas, Alejandro']",2024-02-15T01:44:22+0000,article,U.S.
A mother who refused to be separated from her child was also a patient at the children’s hospital in Kansas City.,The victims of the shooting at a celebration for the Kansas City Chiefs on Wednesday included some of the team’s youngest fans.,"{'main': 'A Hospital Was Treating 11 Children After Super Bowl Parade Shooting', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Kansas City, Mo, Shooting (Feb 14, 2024)', 'Children and Childhood', 'Hospitals', 'Kansas City Chiefs', 'Parades', 'Kansas City (Mo)']",2024-02-15T02:12:26+0000,article,U.S.
Are Rich Katz and Teddy Katz pulling a disappearing act on us?,Jump to: Today’s Theme | Tricky Clues,"{'main': 'Bill Supporting Public Television', 'kicker': 'wordplay, the crossword column', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Crossword Puzzles', 'Games']",2024-02-15T03:00:09+0000,article,Crosswords & Games
"Donald Trump suggested he would do more to protect the country from Russia, seeking to flip the script on the president, who has been calling for more military aid for months.","For many months, President Biden has been rallying global leaders to provide more military aid to Ukraine and pressing Congress to pass a multibillion-dollar aid package to help the country beat back Russian aggression. Former President Donald J. Trump has been undermining that effort, pressing Republicans to thwart it.","{'main': 'After Fighting Ukraine Aid, Trump Says Biden Will ‘Give’ Ukraine to Putin', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['United States Politics and Government', 'Presidential Election of 2024', 'Republican Party', 'Trump, Donald J', 'Biden, Joseph R Jr', 'Foreign Aid', 'Russian Invasion of Ukraine (2022)', 'United States International Relations']",2024-02-15T03:35:35+0000,article,U.S.
