abstract,lead_paragraph,headline,keywords,pub_date,document_type,section_name
"As Black women have raised their profiles, they’ve also raised some right-wing hackles.","Claudine Gay, the president of Harvard who announced her resignation on Tuesday after her problematic congressional testimony about antisemitism and mounting questions about missing citations and quotation marks in her published work, was, in part, pushed out by political forces beyond academia and hostile to it.","{'main': 'The Persecution of Harvard’s Claudine Gay', 'kicker': 'Charles M. Blow', 'content_kicker': None, 'print_headline': 'The Persecution of Claudine Gay', 'name': None, 'seo': None, 'sub': None}","['Gay, Claudine', 'Harvard University', 'Black People', 'Blacks', 'Colleges and Universities', 'Race and Ethnicity', 'Right-Wing Extremism and Alt-Right', 'Ethics and Official Misconduct', 'Plagiarism']",2024-01-04T00:00:11+0000,article,Opinion
"The court documents include unredacted names of the disgraced financier and sex-offender’s associates, most of which had been widely publicized already.","Hundreds of pages of previously sealed court documents related to Jeffrey Epstein, the disgraced financier and registered sex offender, were made public Wednesday — but as most legal experts familiar with the sordid affair had surmised, there was no smoking gun list of famous men who had sought to have sex with young women and teen girls.","{'main': 'Unsealed Documents Shed Light on Epstein’s Misdeeds, and Little Else', 'kicker': None, 'content_kicker': None, 'print_headline': 'Shedding Light on Epstein’s Misdeeds, and Little Else', 'name': None, 'seo': None, 'sub': None}","['Epstein, Jeffrey E (1953- )', 'Sex Crimes', 'Human Trafficking', 'Child Abuse and Neglect', 'Prostitution', 'Giuffre, Virginia Roberts', 'Andrew, Duke of York', 'Clinton, Bill', 'Trump, Donald J', 'Conspiracy Theories']",2024-01-04T00:13:40+0000,article,New York
The National Republican Senatorial Committee argued in an amicus brief that the Colorado Supreme Court overstepped in disqualifying former President Donald J. Trump from the primary ballot.,The top Republican Senate campaign group filed a brief on Wednesday with the United States Supreme Court in support of Donald J. Trump’s appeal of a Colorado ruling blocking him from the state’s presidential ballot. It is the latest sign of the rallying effect that the former president’s legal woes are having on his party.,"{'main': 'G.O.P. Senate Group Files Brief in Support of Trump’s Colorado Ballot Appeal', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Presidential Election of 2024', 'National Republican Senatorial Committee', 'Trump, Donald J', 'Supreme Court (US)']",2024-01-04T00:22:27+0000,article,U.S.
"Israelis welcomed news that a top Palestinian militant had been killed, but feared that it might impede the release of hostages and kindle a broader war.","A day after a blast killed a senior Hamas leader outside Beirut, Lebanon, many Israelis welcomed the assassination as an important step in the campaign to destroy the militant group, but worried it might carry costs.","{'main': 'Israelis Worry a Blow Against Hamas May Bring Blowback', 'kicker': None, 'content_kicker': None, 'print_headline': 'Israelis Fear Attack in Beirut Could Disrupt Negotiations for Hostages', 'name': None, 'seo': None, 'sub': None}","['Israel-Gaza War (2023- )', 'Arouri, Saleh al- (1966-2024)', 'Assassinations and Attempted Assassinations', 'Hamas', 'Israel', 'Lebanon', 'Palestinians', 'Gaza Strip', 'Nasrallah, Hassan', 'Netanyahu, Benjamin']",2024-01-04T00:26:37+0000,article,World
"Representative Tony Gonzales, who represents a Texas border district, drew a censure and primary opponents for defying his fellow Republicans on immigration. Now he has swung into line.","When Speaker Mike Johnson and scores of House Republicans converged in Eagle Pass, Texas, on Wednesday to call for a crackdown on migrants at the border, they had a somewhat unlikely host.","{'main': 'A Skeptic of the G.O.P.’s Hard Immigration Line Becomes Its Champion', 'kicker': None, 'content_kicker': None, 'print_headline': 'From Skeptic to Champion of G.O.P. ’s Hard Line on Immigration', 'name': None, 'seo': None, 'sub': None}","['United States Politics and Government', 'Immigration and Emigration', 'Illegal Immigration', 'Immigration Detention', 'House of Representatives', 'Republican Party', 'Gonzales, Tony (1980- )', 'Johnson, Mike (1972- )', 'Texas']",2024-01-04T00:54:17+0000,article,U.S.
"Car thefts also increased amid a slight drop in crime overall in 2023, police officials said on Wednesday.","Overall crime fell slightly in New York City last year compared with 2022, though the number of felony assaults and car thefts remained stubbornly high, the police said on Wednesday.","{'main': 'Homicides and Shootings Fell in New York City as Felony Assaults Rose', 'kicker': None, 'content_kicker': None, 'print_headline': 'Homicides and Shootings Fall in New York City', 'name': None, 'seo': None, 'sub': None}","['Robberies and Thefts', 'Assaults', 'Police', 'Two Thousand Twenty Three', 'Automobiles', 'Crime and Criminals', 'Murders, Attempted Murders and Homicides', 'Adams, Eric L', 'New York City', 'Police Department (NYC)', 'Sex Crimes']",2024-01-04T00:58:09+0000,article,New York
"More than 1,200 people have now been arrested in connection with the attack on the Capitol, and more than 450 sentenced to periods of incarceration. The investigation is far from over.","More than 1,200 people have now been arrested in connection with the attack on the Capitol, and more than 450 sentenced to periods of incarceration. The investigation is far from over.","{'main': 'The Jan. 6 Riot Inquiry So Far: Three Years, Hundreds of Prison Sentences', 'kicker': None, 'content_kicker': None, 'print_headline': 'Riot Inquiry: 3 Years and Hundreds of Prison Sentences (So Far)', 'name': None, 'seo': None, 'sub': None}","['Storming of the US Capitol (Jan, 2021)', 'Oath Keepers', 'Proud Boys', 'Right-Wing Extremism and Alt-Right', 'Treason and Sedition', 'Attacks on Police', 'Trespassing', 'Sentences (Criminal)', 'United States Politics and Government', 'Trump, Donald J']",2024-01-04T01:24:30+0000,multimedia,U.S.
Stories and insights from their enduring connection.,"Oprah Winfrey and Gayle King talk with Jancee Dunn, a Well columnist at The New York Times, about what’s kept their friendship strong for close to 50 years.","{'main': 'Oprah Winfrey and Gayle King’s Iconic Friendship', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Culture (Arts)', 'Friendship', 'Winfrey, Oprah', 'King, Gayle']",2024-01-04T02:00:04+0000,article,Podcasts
"Best friends, Winfrey and King talk about their enduring, enlivening relationship.","When I picture the perfect friendship, I think of what Oprah Winfrey and Gayle King have. For around 47 years, through life and career changes, they have publicly cheered each other on with enthusiasm and love. What’s their secret to maintaining a friendship so strong for so long? I wanted to know, so I called them to chat about their near half-century together.","{'main': 'Listen to Oprah Winfrey and Gayle King Discuss Their Friendship', 'kicker': 'the 6-day energy challenge', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Friendship', 'King, Gayle', 'Winfrey, Oprah', 'Content Type: Service']",2024-01-04T02:03:37+0000,article,Well
"The visit to Texas reflects the extent to which immigration has become one of President Biden’s biggest political vulnerabilities, particularly as the 2024 election nears.","More than 60 House Republicans traveled to the southern border in Texas on Wednesday, seeking to pressure the Biden administration to enact stricter immigration policies as a record number of migrants enter the United States. They gathered near the Rio Grande in Eagle Pass, a town of fewer than 30,000 that has become a popular crossing point. ","{'main': 'Assessing Republicans’ Claims About Immigration During Border Visit', 'kicker': 'Fact Check', 'content_kicker': None, 'print_headline': 'Assessing Republicans’ Statements on Immigration', 'name': None, 'seo': None, 'sub': None}","['United States Politics and Government', 'Terrorism', 'Illegal Immigration', 'Biden, Joseph R Jr', 'Green, Mark E (1964- )', 'Johnson, Mike (1972- )', 'Wray, Christopher A', 'Eagle Pass (Tex)', 'Texas']",2024-01-04T02:07:08+0000,article,U.S.
