abstract,lead_paragraph,headline,keywords,pub_date,document_type,section_name
"North Korea is acting strangely, and some veteran analysts fear war.","The globe is already pockmarked with crises, and here may be another: North Korea is acting in highly unusual ways, leading some veteran analysts to fear it is preparing a surprise attack on South Korea and perhaps on Japan and Guam as well.","{'main': 'As if We Didn’t Have Enough to Frighten Us …', 'kicker': 'Nicholas Kristof', 'content_kicker': None, 'print_headline': 'As if We Didn’t Have Enough to Frighten Us', 'name': None, 'seo': None, 'sub': None}","['North Korea', 'War and Armed Conflicts', 'Defense and Military Forces', 'Nuclear Weapons', 'Carlin, Robert', 'Hecker, Siegfried S', 'South Korea', 'International Relations', 'United States International Relations', '38 North', 'Kim Jong-un']",2024-01-18T00:00:07+0000,article,Opinion
Some governors are putting political philosophy over badly needed aid.,"Last week I read something that shocked me, even if it really shouldn’t have: Fifteen states — all but one run by Republican governors — skipped the deadline to apply for a new federally funded program that will provide $120 per child for groceries during the summer months to families of children who already qualify for free or reduced-price lunch at school.","{'main': 'Turning Down Food Aid for Millions of Children Reflects Shocking Political Callousness', 'kicker': 'Charles M. Blow', 'content_kicker': None, 'print_headline': 'Turning Down Food Aid for Children Is Shockingly Callous', 'name': None, 'seo': None, 'sub': None}","['Poverty', 'Children and Childhood', 'Food', 'Lunch and Breakfast Programs', 'Republican Party', 'Politics and Government', 'Welfare (US)']",2024-01-18T00:00:08+0000,article,Opinion
"The Iowa caucuses are over, but we have all of 2024 ahead of us.","Well, people, Iowa has spoken. Peeped, anyhow.","{'main': 'Take That, America', 'kicker': 'Gail Collins', 'content_kicker': None, 'print_headline': 'Take That, America', 'name': None, 'seo': None, 'sub': None}","['Presidential Election of 2024', 'Primaries and Caucuses', 'Trump, Donald J', 'DeSantis, Ron', 'Haley, Nikki R', 'United States Politics and Government', 'Republican Party']",2024-01-18T00:00:09+0000,article,Opinion
"Adrienne Adams, the moderate Democrat who is the Council speaker, chose not to reappoint three of the City Council’s most left-leaning members as committee chairs.","Three of the most progressive members of the New York City Council were stripped of their committee chairmanships on Wednesday, eroding the power of the body’s left-leaning faction and raising concerns that the moves by the speaker, Adrienne Adams, were retaliatory.","{'main': '3 Progressive N.Y. City Council Members Lose Roles as Committee Chairs', 'kicker': None, 'content_kicker': None, 'print_headline': '3 Progressive Members of New York City Council Lose Their Roles as Committee Chairs', 'name': None, 'seo': None, 'sub': None}","['City Council (NYC)', 'Politics and Government', 'Appointments and Executive Changes', 'Local Government', 'Adams, Adrienne (1960- )', 'New York City', 'Hanif, Shahana K', 'Osse, Chi', 'Caban, Tiffany']",2024-01-18T00:18:13+0000,article,New York
"Israel and Hamas are battling near a hospital in Khan Younis, near where the military said it had detected mortar fire. About 7,000 people had sought shelter on the hospital grounds, the U.N. said.","Scores of displaced Palestinians fled the grounds of a hospital in southern Gaza as fighting raged on Wednesday in and around the city of Khan Younis, where the Israeli military says it is trying to crush a Hamas stronghold.","{'main': 'As Fighting Intensifies in Southern Gaza, Palestinians Flee Hospital Refuge', 'kicker': None, 'content_kicker': None, 'print_headline': 'Battles Rage Near Gaza Hospital, Forcing Scores of Civilians to Flee', 'name': None, 'seo': None, 'sub': None}","['Israel-Gaza War (2023- )', 'Defense and Military Forces', 'Hospitals', 'Civilian Casualties', 'Refugees and Displaced Persons', 'Palestinians', 'Khan Younis (Gaza Strip)', 'Hamas', 'Sinwar, Yehya', 'Gaza Strip', 'Israel']",2024-01-18T01:00:14+0000,article,World
"The decision against Alejandro Giammattei, who is accused of accepting bribes, signaled U.S. support for a new anticorruption drive in Guatemala.","The State Department said on Wednesday that Alejandro Giammattei, Guatemala’s president until a tumultuous transfer of power this week, was barred from entering the United States because of what officials said was information indicating that he had accepted bribes.","{'main': 'U.S. Moves to Bar Guatemala’s Ex-President From Entry', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Guatemala', 'Giammattei, Alejandro', 'State Department', 'Politics and Government', 'Bribery and Kickbacks', 'United States Politics and Government', 'Corruption (Institutional)', 'Arevalo, Bernardo (1958- )', 'Elections']",2024-01-18T01:08:22+0000,article,World
"Ms. Sandberg, who left her role as Meta’s chief operating officer in 2022, said she would serve as an adviser to the company.","Sheryl Sandberg said on Wednesday that she would not stand for re-election to Meta’s board of directors in May, ending her 14½-year run in a formal role at the social networking company.","{'main': 'Sheryl Sandberg to Depart Meta’s Board of Directors', 'kicker': None, 'content_kicker': None, 'print_headline': 'Sandberg to Leave Board Of Meta After 14½ Years In Top Company Positions', 'name': None, 'seo': None, 'sub': None}","['Boards of Directors', 'Social Media', 'Appointments and Executive Changes', 'Computers and the Internet', 'Meta Platforms Inc', 'Facebook Inc', 'Sandberg, Sheryl K', 'Zuckerberg, Mark E']",2024-01-18T01:14:43+0000,article,Technology
"The candidate challenging President Biden “didn’t understand DEI until recently,” Mr. Ackman said. After an endorsement and super PAC donation, the Phillips campaign site changed course.","The campaign website for Representative Dean Phillips, the Minnesota Democrat mounting a long-shot primary challenge to President Biden, has a policy platform that signals liberal bona fides tempered by a Midwestern businessman’s practicality. It includes headers like “Climate Action,” “Women’s Health and Economic Security” and “Immigration Reform.”","{'main': 'Dean Phillips, Bill Ackman, a $1 Million Gift and a Website Tweak', 'kicker': None, 'content_kicker': None, 'print_headline': 'Ackman Backs a Democrat Who Isn’t Biden, and Who Just Tweaked His Website', 'name': None, 'seo': None, 'sub': None}","['Ackman, William A', 'Phillips, Dean B', 'Presidential Election of 2024', 'United States Politics and Government', 'Campaign Finance', 'Endorsements', 'Diversity Initiatives', 'Primaries and Caucuses', 'Democratic Party']",2024-01-18T01:15:06+0000,article,U.S.
The auction house is accused of helping an art dealer who the oligarch says defrauded him in several sales. A Sotheby’s specialist involved in some of the transactions defended his conduct.,"The painting Sotheby’s was trying to sell was a newly discovered work by one of the world’s greatest artists, Leonardo da Vinci. It was known as the “Salvator Mundi” and was a depiction of Christ.","{'main': 'At Art Fraud Trial, Sotheby’s Is Pressed on Role in Sales to Russian Oligarch', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Auctions', 'High Net Worth Individuals', 'Frauds and Swindling', 'Appraisals and Valuation (Property)', ""Sotheby's"", 'Bouvier, Yves', 'da Vinci, Leonardo']",2024-01-18T01:16:10+0000,article,Arts
The man was charged with attempted murder after a citywide manhunt. The authorities said he randomly attacked people with a hunting knife.,"A 27-year-old man was arrested on Wednesday in connection with a series of random stabbings in southeast Queens, the New York City police said, after a citywide manhunt for the attacker.","{'main': 'Man Is Arrested in Queens Stabbing Spree, Officials Say', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Police', 'Assaults', 'Police Department (NYC)', 'Queens (NYC)']",2024-01-18T02:00:46+0000,article,New York
